Time,Item 1,Item 2,Item 3,Item 4,Item 5,Item 6,Item 7
11/12/15 6:52:06 AM CST,,,,,0,0,
11/12/15 7:14:41 AM CST,,,,,1,1,
11/12/15 7:27:06 AM CST,,,,,0,0,
11/12/15 7:33:06 AM CST,,,,,1,1,
11/12/15 11:09:09 PM CST,,,,,0,0,
11/12/15 11:51:51 PM CST,,,1,1,,,
11/13/15 12:04:04 AM CST,,,0,0,,,
11/13/15 12:30:25 AM CST,,,1,1,,,
11/13/15 12:42:41 AM CST,,,0,0,,,
11/13/15 1:03:01 AM CST,,,1,1,,,
11/13/15 1:15:26 AM CST,,,0,0,,,
11/13/15 1:33:56 AM CST,,,1,1,,,
11/13/15 1:46:31 AM CST,,,0,0,,,
11/13/15 2:06:26 AM CST,,,1,1,,,
11/13/15 2:19:16 AM CST,,,0,0,,,
11/13/15 2:38:41 AM CST,,,1,1,,,
11/13/15 2:51:17 AM CST,,,0,0,,,
11/13/15 3:12:12 AM CST,,,1,1,,,
11/13/15 3:24:42 AM CST,,,0,0,,,
11/13/15 3:45:12 AM CST,,,1,1,,,
11/13/15 3:57:37 AM CST,,,0,0,,,
11/13/15 4:19:27 AM CST,,,1,1,,,
11/13/15 4:31:51 AM CST,,,0,0,,,
11/13/15 4:51:47 AM CST,,,1,1,,,
11/13/15 5:04:13 AM CST,,,0,0,,,
11/13/15 5:24:43 AM CST,,,1,1,,,
11/13/15 5:37:12 AM CST,,,0,0,,,
11/13/15 5:56:53 AM CST,,,1,1,,,
11/13/15 6:09:22 AM CST,,,0,0,,,
11/13/15 6:30:48 AM CST,,,1,1,,,
11/13/15 6:43:12 AM CST,,,0,0,,,
11/13/15 7:04:13 AM CST,,,1,1,,,
11/13/15 7:16:37 AM CST,,,0,0,,,
11/13/15 7:30:38 AM CST,,,1,1,,,
11/13/15 10:04:24 PM CST,,,0,0,,,
11/13/15 10:18:24 PM CST,,,,,1,1,
11/13/15 11:08:47 PM CST,,,,,0,0,
11/13/15 11:37:27 PM CST,0,0,,,,,
11/14/15 12:43:16 AM CST,1,1,,,1,1,
11/14/15 12:50:01 AM CST,,,,,0,0,
11/14/15 1:13:56 AM CST,,,,,1,1,
11/14/15 1:26:20 AM CST,,,,,0,,
11/14/15 1:26:21 AM CST,,,,,,0,
11/14/15 1:41:46 AM CST,0,0,,,,,
11/14/15 2:35:01 AM CST,1,1,,,1,1,
11/14/15 2:41:16 AM CST,,,,,0,0,
11/14/15 3:06:46 AM CST,,,,,1,1,
11/14/15 3:19:01 AM CST,,,,,0,0,
11/14/15 3:34:20 AM CST,0,0,,,,,
11/14/15 4:28:16 AM CST,1,1,,,1,1,
11/14/15 4:34:41 AM CST,,,,,0,0,
11/14/15 5:00:11 AM CST,,,,,1,1,
11/14/15 5:12:30 AM CST,,,,,0,0,
11/14/15 5:26:46 AM CST,0,0,,,,,
11/14/15 6:22:21 AM CST,1,1,,,1,1,
11/14/15 6:28:30 AM CST,,,,,0,0,
11/14/15 6:51:16 AM CST,,,,,1,1,
11/14/15 7:03:31 AM CST,,,,,0,0,
11/14/15 7:19:06 AM CST,0,,,,,,
11/14/15 7:19:07 AM CST,,0,,,,,
11/14/15 7:36:51 AM CST,1,1,,,1,1,
11/14/15 6:51:59 PM CST,,,,,0,0,
11/14/15 7:18:04 PM CST,,,,,1,1,
11/14/15 8:08:29 PM CST,,,,,0,0,
11/14/15 8:31:19 PM CST,,,,,1,1,
11/14/15 9:17:31 PM CST,,,,,0,0,
11/14/15 9:38:21 PM CST,,,1,1,,,
11/14/15 10:16:51 PM CST,,,0,0,,,
11/14/15 10:29:46 PM CST,,,,,1,1,
11/14/15 10:44:36 PM CST,,,,,0,0,
11/14/15 10:51:31 PM CST,,,1,1,,,
11/14/15 11:20:36 PM CST,,,0,0,,,
11/14/15 11:37:07 PM CST,,,,,1,1,
11/14/15 11:49:06 PM CST,,,,,0,0,
11/15/15 12:24:36 AM CST,,,,,1,1,
11/15/15 12:36:50 AM CST,,,,,0,0,
11/15/15 12:59:20 AM CST,,,1,1,,,
11/15/15 1:11:46 AM CST,,,0,0,,,
11/15/15 1:29:22 AM CST,,,1,1,,,
11/15/15 1:42:01 AM CST,,,0,0,,,
11/15/15 2:02:07 AM CST,,,,,1,1,
11/15/15 2:14:47 AM CST,,,,,0,0,
11/15/15 2:32:33 AM CST,,,,,1,1,
11/15/15 2:45:02 AM CST,,,,,0,0,
11/15/15 3:04:33 AM CST,,,1,1,,,
11/15/15 3:17:03 AM CST,,,0,0,,,
11/15/15 3:36:39 AM CST,,,1,1,,,
11/15/15 3:49:08 AM CST,,,0,0,,,
11/15/15 4:09:14 AM CST,,,1,1,,,
11/15/15 4:21:49 AM CST,,,0,0,,,
11/15/15 4:42:50 AM CST,,,,,1,1,
11/15/15 4:55:20 AM CST,,,,,0,0,
11/15/15 5:15:09 AM CST,,,,,1,1,
11/15/15 5:27:44 AM CST,,,,,0,0,
11/15/15 5:48:20 AM CST,,,,,1,1,
11/15/15 6:00:46 AM CST,,,,,0,0,
11/15/15 6:21:46 AM CST,,,1,1,,,
11/15/15 6:34:21 AM CST,,,0,0,,,
11/15/15 6:54:51 AM CST,,,1,1,,,
11/15/15 7:07:21 AM CST,,,0,0,,,
11/15/15 7:26:01 AM CST,,,,,1,1,
11/15/15 8:10:06 AM CST,,,,,0,,
11/15/15 8:10:07 AM CST,,,,,,0,
11/15/15 8:35:17 AM CST,,,1,1,,,
11/15/15 9:14:43 AM CST,,,0,0,,,
11/15/15 9:31:49 AM CST,,,,,1,1,
11/15/15 10:05:04 AM CST,,,,,0,0,
11/15/15 10:13:39 AM CST,,,1,1,,,
11/15/15 10:57:09 AM CST,,,0,0,,,
11/15/15 11:01:19 AM CST,,,,,1,,
11/15/15 11:01:20 AM CST,,,,,,1,
11/15/15 11:13:35 AM CST,,,,,0,0,
11/15/15 11:18:54 AM CST,,,,1,,,
11/15/15 11:18:55 AM CST,,,1,,,,
11/15/15 11:32:25 AM CST,,,0,0,,,
11/15/15 11:46:40 AM CST,,,,,1,1,
11/15/15 12:01:15 PM CST,,,,,0,0,
11/15/15 12:09:10 PM CST,,,,,1,1,
11/15/15 12:46:11 PM CST,,,,,0,0,
11/15/15 1:06:21 PM CST,,,1,1,,,
11/15/15 1:47:50 PM CST,,,0,0,,,
11/15/15 2:07:41 PM CST,,,,,1,1,
11/15/15 2:21:59 PM CST,,,,,0,0,
11/15/15 2:28:44 PM CST,,,1,1,,,
11/15/15 3:10:25 PM CST,,,0,0,,,
11/15/15 3:31:06 PM CST,,,,,1,1,
11/15/15 4:08:46 PM CST,,,,,0,0,
11/15/15 4:27:31 PM CST,,,,,1,1,
11/15/15 5:11:07 PM CST,,,,,0,0,
11/15/15 5:33:37 PM CST,,,1,1,,,
11/15/15 6:15:07 PM CST,,,0,0,,,
11/15/15 6:38:52 PM CST,,,,,1,1,
11/15/15 7:24:28 PM CST,,,,,0,0,
11/15/15 7:50:23 PM CST,,,1,1,,,
11/15/15 8:04:07 PM CST,,,0,0,,,
11/15/15 8:10:53 PM CST,,,1,1,,,
11/15/15 8:43:18 PM CST,,,0,0,,,
11/15/15 8:51:58 PM CST,,,1,1,,,
11/15/15 9:06:03 PM CST,,,0,0,,,
11/15/15 9:16:39 PM CST,,,,,1,1,
11/15/15 9:56:09 PM CST,,,,,0,0,
11/15/15 10:20:13 PM CST,,,1,1,,,
11/15/15 10:35:02 PM CST,,,0,0,,,
11/15/15 10:39:38 PM CST,,,1,1,,,
11/15/15 11:13:28 PM CST,,,0,0,,,
11/15/15 11:29:39 PM CST,,,,,1,1,
11/15/15 11:41:59 PM CST,,,,,0,0,
11/16/15 12:09:37 AM CST,,,1,1,,,
11/16/15 12:22:02 AM CST,,,0,0,,,
11/16/15 12:43:07 AM CST,,,,,1,1,
11/16/15 12:55:52 AM CST,,,,,0,0,
11/16/15 1:12:58 AM CST,,,,,1,1,
11/16/15 1:25:38 AM CST,,,,,0,0,
11/16/15 1:43:34 AM CST,,,1,1,,,
11/16/15 1:56:09 AM CST,,,0,0,,,
11/16/15 2:13:49 AM CST,,,1,1,,,
11/16/15 2:26:30 AM CST,,,0,0,,,
11/16/15 2:44:15 AM CST,,,,,1,1,
11/16/15 2:56:50 AM CST,,,,,0,0,
11/16/15 3:14:30 AM CST,,,,,1,1,
11/16/15 3:27:10 AM CST,,,,,0,0,
11/16/15 3:44:15 AM CST,,,,,1,1,
11/16/15 3:56:50 AM CST,,,,,0,0,
11/16/15 4:16:25 AM CST,,,1,1,,,
11/16/15 4:29:05 AM CST,,,0,0,,,
11/16/15 4:46:05 AM CST,,,1,1,,,
11/16/15 4:58:29 AM CST,,,0,0,,,
11/16/15 5:18:50 AM CST,,,,,1,1,
11/16/15 5:31:24 AM CST,,,,,0,0,
11/16/15 5:48:50 AM CST,,,,,1,1,
11/16/15 6:01:15 AM CST,,,,,0,0,
11/16/15 6:21:00 AM CST,,,1,1,,,
11/16/15 6:33:35 AM CST,,,0,0,,,
11/16/15 6:52:25 AM CST,,,1,1,,,
11/16/15 7:04:50 AM CST,,,0,0,,,
11/16/15 7:23:06 AM CST,,,1,1,,,
11/16/15 9:31:12 AM CST,,,,,,,1
11/16/15 9:43:33 AM CST,0,0,0,0,,,
11/16/15 10:21:18 AM CST,1,1,,,,,
11/16/15 10:26:58 AM CST,,,,,1,1,
11/16/15 10:59:16 AM CST,,,,1,,,
11/16/15 10:59:17 AM CST,,,1,,,,
11/16/15 11:10:42 AM CST,,,,,,,0
11/16/15 7:25:30 PM CST,,,0,0,,,
11/16/15 10:36:06 PM CST,,,,,0,0,
11/16/15 10:36:11 PM CST,0,0,,,,,
11/16/15 10:45:41 PM CST,,,,,,,1
11/17/15 7:21:08 AM CST,,,,,,,0
11/17/15 7:30:43 AM CST,1,1,,,,,
11/17/15 7:36:34 AM CST,,,1,1,,,
11/17/15 10:36:12 PM CST,0,0,0,0,,,
11/17/15 10:45:42 PM CST,,,,,,,1
11/18/15 7:09:03 AM CST,1,1,,,,,
11/18/15 7:14:43 AM CST,,,,,1,1,
11/18/15 7:16:57 AM CST,,,,,,,0
11/18/15 7:28:28 AM CST,,,,,0,0,
11/18/15 7:33:29 AM CST,,,,,1,1,
11/18/15 10:36:10 PM CST,,,,,0,0,
11/18/15 10:36:15 PM CST,0,0,,,,,
11/18/15 10:45:51 PM CST,,,,,,,1
11/19/15 7:21:10 AM CST,,,,,,,0
11/19/15 7:30:50 AM CST,1,1,,,,,
11/19/15 7:36:35 AM CST,,,1,1,,,
11/19/15 10:36:12 PM CST,0,0,0,0,,,
11/19/15 10:47:19 PM CST,,,,,,,1
11/20/15 7:21:09 AM CST,,,,,,,0
11/20/15 7:30:48 AM CST,1,1,,,,,
11/20/15 7:36:33 AM CST,,,,,1,1,
11/20/15 10:36:13 PM CST,0,0,,,0,0,
11/20/15 10:47:19 PM CST,,,,,,,1
11/21/15 7:21:11 AM CST,,,,,,,0
11/21/15 7:30:46 AM CST,1,1,,,,,
11/21/15 7:36:36 AM CST,,,1,1,,,
11/21/15 6:49:01 PM CST,,,0,0,,,
11/21/15 7:18:26 PM CST,,,,,1,1,
11/21/15 7:56:48 PM CST,,,,,0,0,
11/21/15 8:14:13 PM CST,,,,,1,1,
11/21/15 8:28:49 PM CST,,,,,0,0,
11/21/15 8:34:19 PM CST,,,,,1,1,
11/21/15 9:16:10 PM CST,,,,,0,0,
11/21/15 9:33:56 PM CST,,,,,1,1,
11/21/15 9:47:01 PM CST,,,,,0,0,
11/21/15 9:54:56 PM CST,,,,,1,1,
11/21/15 10:08:31 PM CST,,,,,0,0,
11/21/15 10:14:31 PM CST,,,,,1,1,
11/21/15 10:36:06 PM CST,0,,,,0,0,
11/21/15 10:36:07 PM CST,,0,,,,,
11/21/15 10:47:12 PM CST,,,,,,,1
11/22/15 7:21:07 AM CST,,,,,,,0
11/22/15 7:30:48 AM CST,1,1,,,,,
11/22/15 7:36:27 AM CST,,,,,1,,
11/22/15 7:36:28 AM CST,,,,,,1,
11/22/15 8:22:33 AM CST,,,,,0,0,
11/22/15 8:46:08 AM CST,,,,,1,1,
11/22/15 9:35:43 AM CST,,,,,0,,
11/22/15 9:35:44 AM CST,,,,,,0,
11/22/15 9:59:34 AM CST,,,,,1,1,
11/22/15 10:49:29 AM CST,,,,,0,0,
11/22/15 11:10:49 AM CST,,,,,1,1,
11/22/15 12:54:30 PM CST,,,,,0,0,
11/22/15 1:18:11 PM CST,,,,,1,1,
11/22/15 5:21:43 PM CST,,,,,0,0,
11/22/15 5:47:09 PM CST,,,1,1,,,
11/22/15 6:38:23 PM CST,,,0,0,,,
11/22/15 7:04:44 PM CST,,,,,1,1,
11/22/15 7:46:44 PM CST,,,,,0,0,
11/22/15 8:09:25 PM CST,,,1,1,,,
11/22/15 8:52:15 PM CST,,,0,0,,,
11/22/15 9:15:25 PM CST,,,1,1,,,
11/22/15 10:01:10 PM CST,,,0,0,,,
11/22/15 10:27:01 PM CST,,,,,1,1,
11/22/15 10:36:15 PM CST,0,0,,,0,0,
11/22/15 10:47:15 PM CST,,,,,,,1
11/23/15 7:21:14 AM CST,,,,,,,0
11/23/15 7:30:49 AM CST,1,1,,,,,
11/23/15 7:36:34 AM CST,,,,,1,1,
11/23/15 10:36:13 PM CST,0,0,,,0,0,
11/23/15 10:47:13 PM CST,,,,,,,1
11/24/15 7:21:08 AM CST,,,,,,,0
11/24/15 7:30:48 AM CST,1,1,,,,,
11/24/15 7:36:35 AM CST,,,1,1,,,
11/24/15 10:36:12 PM CST,0,0,0,0,,,
11/24/15 10:47:14 PM CST,,,,,,,1
11/25/15 7:21:11 AM CST,,,,,,,0
11/25/15 7:30:48 AM CST,1,1,,,,,
11/25/15 7:40:13 AM CST,,,,,1,1,
11/25/15 6:45:30 PM CST,0,0,,,0,0,
11/25/15 7:06:11 PM CST,1,1,,,1,1,
11/25/15 7:25:35 PM CST,0,0,,,0,0,
11/25/15 8:03:20 PM CST,1,1,1,1,,,
11/25/15 8:30:06 PM CST,0,0,0,0,,,
11/25/15 9:20:36 PM CST,1,1,1,1,,,
11/25/15 9:39:51 PM CST,0,0,0,0,,,
11/25/15 10:45:43 PM CST,,,,,,,1
11/26/15 2:23:13 AM CST,,,,,,,0
11/26/15 3:06:44 AM CST,,,,,,,1
11/26/15 3:30:29 AM CST,,,,,,,0
11/26/15 5:37:09 AM CST,,,,,,,1
11/26/15 7:21:09 AM CST,,,,,,,0
11/26/15 7:54:27 AM CST,1,1,1,1,,,
11/26/15 8:05:02 AM CST,0,0,0,0,,,
11/26/15 9:17:34 AM CST,1,1,1,1,,,
11/26/15 9:23:23 AM CST,,,0,0,,,
11/26/15 9:24:33 AM CST,0,0,,,,,
11/26/15 10:00:29 AM CST,1,1,1,1,,,
11/26/15 10:08:58 AM CST,0,0,0,0,,,
11/26/15 11:16:00 AM CST,1,1,1,1,,,
11/26/15 11:27:10 AM CST,0,0,0,0,,,
11/26/15 12:18:26 PM CST,1,1,1,1,,,
11/26/15 12:31:01 PM CST,0,0,0,0,,,
11/26/15 12:55:41 PM CST,1,1,1,1,,,
11/26/15 1:05:30 PM CST,0,0,0,0,,,
11/26/15 1:44:48 PM CST,1,1,1,1,,,
11/26/15 1:58:23 PM CST,0,0,0,0,,,
11/26/15 2:17:08 PM CST,1,1,1,1,,,
11/26/15 2:29:23 PM CST,0,0,0,0,,,
11/26/15 2:48:10 PM CST,1,1,1,1,,,
11/26/15 3:01:04 PM CST,0,0,0,0,,,
11/26/15 3:18:10 PM CST,1,1,1,1,,,
11/26/15 3:31:40 PM CST,0,0,0,0,,,
11/26/15 3:52:51 PM CST,1,1,1,1,,,
11/26/15 4:07:52 PM CST,0,0,0,0,,,
11/26/15 4:46:53 PM CST,1,1,1,1,,,
11/26/15 5:06:08 PM CST,0,0,0,0,,,
11/26/15 6:04:05 PM CST,1,1,1,1,,,
11/26/15 6:20:01 PM CST,0,0,0,0,,,
11/26/15 7:10:26 PM CST,,,,1,,,
11/26/15 7:10:27 PM CST,1,1,1,,,,
11/26/15 7:22:06 PM CST,0,0,0,0,,,
11/26/15 8:25:42 PM CST,1,1,1,1,,,
11/26/15 8:35:11 PM CST,0,0,0,0,,,
11/26/15 10:09:38 PM CST,1,1,1,1,,,
11/26/15 10:17:57 PM CST,0,0,0,0,,,
11/26/15 10:45:45 PM CST,,,,,,,1
11/26/15 11:19:51 PM CST,,,,,,,0
11/27/15 1:11:09 AM CST,,,,,,,1
11/27/15 3:15:15 AM CST,,,,,,,0
11/27/15 5:43:02 AM CST,,,,,,,1
11/27/15 7:21:09 AM CST,,,,,,,0
11/27/15 8:08:12 AM CST,1,,,,,,
11/27/15 9:19:18 AM CST,,,,,,,1
11/27/15 12:09:48 PM CST,0,,,,,,
11/27/15 1:49:39 PM CST,1,1,,,,,
11/27/15 1:50:59 PM CST,0,0,,,,,
11/27/15 1:53:19 PM CST,1,1,,,,,
11/27/15 1:55:24 PM CST,,,1,1,,,
11/27/15 1:56:29 PM CST,0,0,0,0,,,
11/27/15 1:57:16 PM CST,,,,,,,0
11/27/15 2:04:24 PM CST,1,1,1,1,,,
11/27/15 2:57:37 PM CST,0,0,0,0,,,
11/27/15 3:13:48 PM CST,1,1,1,1,,,
11/27/15 3:25:48 PM CST,,,0,0,,,
11/27/15 3:26:52 PM CST,0,0,,,,,
11/27/15 3:57:32 PM CST,1,1,1,1,,,
11/27/15 4:38:49 PM CST,,,,,,,1
11/27/15 4:38:53 PM CST,0,0,0,0,,,
11/27/15 5:33:44 PM CST,1,1,1,1,,,
11/27/15 5:34:05 PM CST,,,,,,,0
11/27/15 6:02:29 PM CST,0,0,0,0,,,
11/27/15 6:45:11 PM CST,1,1,1,1,,,
11/27/15 7:16:00 PM CST,0,,0,0,,,
11/27/15 7:16:01 PM CST,,0,,,,,
11/27/15 7:56:41 PM CST,1,1,1,1,,,
11/27/15 8:23:22 PM CST,0,0,0,0,,,
11/27/15 9:03:17 PM CST,1,1,1,1,,,
11/27/15 9:29:17 PM CST,0,0,0,0,,,
11/27/15 10:08:47 PM CST,1,1,1,1,,,
11/27/15 10:36:07 PM CST,0,0,0,0,,,
11/27/15 11:48:10 PM CST,1,1,1,1,,,
11/27/15 11:52:23 PM CST,,,0,0,,,
11/27/15 11:59:18 PM CST,0,0,,,,,
11/28/15 5:05:37 AM CST,1,1,1,1,,,
11/28/15 5:10:57 AM CST,,,0,0,,,
11/28/15 5:18:12 AM CST,0,0,,,,,
11/28/15 7:41:19 AM CST,1,1,1,1,,,
11/28/15 8:04:24 AM CST,,,0,0,,,
11/28/15 8:05:44 AM CST,0,0,,,,,
11/28/15 8:48:20 AM CST,1,1,1,1,,,
11/28/15 9:35:00 AM CST,0,0,0,0,,,
11/28/15 10:14:16 AM CST,1,1,1,1,,,
11/28/15 10:52:50 AM CST,0,0,0,0,,,
11/28/15 11:27:51 AM CST,1,1,1,1,,,
11/28/15 1:45:15 PM CST,0,0,0,0,,,
11/28/15 2:17:36 PM CST,1,1,,,1,1,
11/28/15 3:33:46 PM CST,0,0,,,0,0,
11/28/15 4:12:14 PM CST,1,1,1,1,,,
11/28/15 4:59:09 PM CST,,,0,0,,,
11/28/15 5:04:09 PM CST,0,0,,,,,
11/28/15 5:31:05 PM CST,1,1,,,1,1,
11/28/15 6:09:59 PM CST,0,0,,,0,0,
11/28/15 7:01:26 PM CST,1,,,,1,1,
11/28/15 7:01:27 PM CST,,1,,,,,
11/28/15 7:10:00 PM CST,,,,,0,0,
11/28/15 7:20:41 PM CST,0,0,,,,,
11/28/15 7:52:25 PM CST,1,1,1,1,,,
11/28/15 8:00:20 PM CST,,,0,0,,,
11/28/15 8:12:56 PM CST,,,1,1,,,
11/28/15 8:26:20 PM CST,,,0,0,,,
11/28/15 8:27:45 PM CST,0,0,,,,,
11/28/15 9:09:10 PM CST,1,,,,1,1,
11/28/15 9:09:11 PM CST,,1,,,,,
11/28/15 9:16:50 PM CST,,,,,0,0,
11/28/15 9:29:30 PM CST,,,,,1,1,
11/28/15 9:29:35 PM CST,0,0,,,0,0,
11/28/15 10:01:15 PM CST,1,1,,,1,1,
11/28/15 10:09:56 PM CST,,,,,0,0,
11/28/15 10:22:50 PM CST,,,,,1,1,
11/28/15 10:25:45 PM CST,0,0,,,0,0,
11/28/15 10:55:51 PM CST,1,1,,,1,1,
11/28/15 11:02:51 PM CST,,,,,0,0,
11/28/15 11:17:32 PM CST,0,0,,,,,
11/29/15 12:19:36 AM CST,1,1,,,1,1,
11/29/15 12:25:21 AM CST,,,,,0,0,
11/29/15 12:45:21 AM CST,0,0,,,,,
11/29/15 2:15:57 AM CST,1,1,1,1,,,
11/29/15 2:23:22 AM CST,,,0,0,,,
11/29/15 2:39:11 AM CST,0,0,,,,,
11/29/15 4:01:34 AM CST,1,1,1,1,,,
11/29/15 4:08:39 AM CST,,,0,0,,,
11/29/15 4:23:09 AM CST,0,0,,,,,
11/29/15 5:57:00 AM CST,1,1,1,1,,,
11/29/15 6:03:35 AM CST,,,0,0,,,
11/29/15 6:18:45 AM CST,0,0,,,,,
11/29/15 7:38:16 AM CST,1,1,1,1,,,
11/29/15 8:03:06 AM CST,,,0,0,,,
11/29/15 8:12:56 AM CST,0,0,,,,,
11/29/15 8:52:56 AM CST,1,1,,,1,1,
11/29/15 9:03:51 AM CST,,,,,0,0,
11/29/15 9:10:46 AM CST,,,,,1,1,
11/29/15 9:24:57 AM CST,,,,,0,0,
11/29/15 9:31:36 AM CST,0,0,,,,,
11/29/15 10:00:07 AM CST,1,1,,,1,1,
11/29/15 10:34:56 AM CST,,,,,0,0,
11/29/15 10:47:37 AM CST,0,0,,,,,
11/29/15 11:07:58 AM CST,1,1,1,1,,,
11/29/15 11:42:23 AM CST,,,0,0,,,
11/29/15 12:05:53 PM CST,0,0,,,,,
11/29/15 12:22:38 PM CST,1,1,1,1,,,
11/29/15 12:56:48 PM CST,,,0,0,,,
11/29/15 1:26:43 PM CST,,,,,1,1,
11/29/15 2:07:39 PM CST,,,,,0,0,
11/29/15 2:26:49 PM CST,0,0,,,,,
11/29/15 2:42:55 PM CST,1,1,1,1,,,
11/29/15 3:22:05 PM CST,,,0,0,,,
11/29/15 3:51:16 PM CST,,,,,1,1,
11/29/15 3:54:35 PM CST,0,0,,,0,0,
11/29/15 4:02:26 PM CST,1,1,,,1,1,
11/29/15 4:29:41 PM CST,,,,,0,0,
11/29/15 4:48:11 PM CST,0,0,,,,,
11/29/15 5:10:27 PM CST,1,1,,,1,1,
11/29/15 5:42:15 PM CST,,,,,0,0,
11/29/15 5:52:45 PM CST,0,0,,,,,
11/29/15 6:29:21 PM CST,1,1,1,1,,,
11/29/15 6:34:55 PM CST,,,0,0,,,
11/29/15 6:42:16 PM CST,,,1,1,,,
11/29/15 6:56:25 PM CST,,,0,0,,,
11/29/15 7:05:46 PM CST,,,1,1,,,
11/29/15 7:19:51 PM CST,,,0,0,,,
11/29/15 7:27:21 PM CST,0,0,,,,,
11/29/15 7:58:52 PM CST,1,1,,,1,1,
11/29/15 8:07:52 PM CST,,,,,0,0,
11/29/15 8:18:37 PM CST,,,,,1,1,
11/29/15 8:32:12 PM CST,,,,,0,0,
11/29/15 8:43:42 PM CST,0,0,,,,,
11/29/15 9:14:22 PM CST,1,1,1,1,,,
11/29/15 9:23:47 PM CST,,,0,0,,,
11/29/15 9:35:22 PM CST,,,1,1,,,
11/29/15 9:48:56 PM CST,,,0,0,,,
11/29/15 9:56:26 PM CST,0,0,,,,,
11/29/15 10:35:17 PM CST,1,1,,,1,1,
11/29/15 10:44:12 PM CST,,,,,0,0,
11/29/15 10:55:16 PM CST,,,,,1,1,
11/29/15 11:08:51 PM CST,,,,,0,0,
11/29/15 11:10:31 PM CST,0,0,,,,,
11/30/15 12:15:52 AM CST,1,1,,,1,1,
11/30/15 12:23:16 AM CST,,,,,0,0,
11/30/15 12:38:46 AM CST,0,0,,,,,
11/30/15 2:07:07 AM CST,,,,1,,,
11/30/15 2:07:08 AM CST,1,1,1,,,,
11/30/15 2:13:57 AM CST,,,0,0,,,
11/30/15 2:26:12 AM CST,0,0,,,,,
11/30/15 3:58:33 AM CST,1,1,1,1,,,
11/30/15 4:05:32 AM CST,,,0,0,,,
11/30/15 4:21:08 AM CST,0,0,,,,,
11/30/15 5:51:43 AM CST,1,1,1,1,,,
11/30/15 5:58:28 AM CST,,,0,0,,,
11/30/15 6:14:03 AM CST,0,0,,,,,
11/30/15 7:37:25 AM CST,1,1,1,1,,,
11/30/15 9:32:46 AM CST,,,,,1,1,
11/30/15 9:54:11 AM CST,,,0,0,,,
11/30/15 11:48:18 AM CST,,,,,,,1
11/30/15 11:52:32 AM CST,0,0,,,0,0,
11/30/15 2:18:28 PM CST,1,1,,,,,
11/30/15 2:24:13 PM CST,,,,,1,1,
11/30/15 2:26:20 PM CST,,,,,,,0
11/30/15 2:56:33 PM CST,,,1,1,,,
11/30/15 3:26:39 PM CST,,,,,0,0,
11/30/15 9:33:40 PM CST,,,0,0,,,
11/30/15 9:46:25 PM CST,,,,,1,1,
11/30/15 10:36:11 PM CST,0,0,,,0,0,
11/30/15 10:45:37 PM CST,,,,,,,1
12/1/15 4:14:54 AM CST,1,1,,,,,
12/1/15 4:20:00 AM CST,,,,,,,0
12/1/15 4:24:19 AM CST,,,,,1,1,
12/1/15 4:37:39 AM CST,,,,,0,0,
12/1/15 4:44:24 AM CST,,,,,1,1,
12/1/15 4:52:59 AM CST,,,1,1,,,
12/1/15 5:00:49 AM CST,,,0,0,,,
12/1/15 5:01:39 AM CST,,,,,0,0,
12/1/15 5:19:05 AM CST,,,,,1,1,
12/1/15 5:19:09 AM CST,0,0,,,0,0,
12/1/15 5:45:41 AM CST,,,,,,,1
12/1/15 6:23:49 AM CST,,,,,,,0
12/1/15 6:40:32 AM CST,1,1,,,1,1,
12/1/15 6:47:51 AM CST,,,,,0,0,
12/1/15 7:07:56 AM CST,,,,,1,1,
12/1/15 7:20:56 AM CST,,,,,0,0,
12/1/15 7:30:32 AM CST,,,,,1,1,
12/1/15 7:33:26 AM CST,,,1,1,,,
12/1/15 7:40:22 AM CST,,,0,0,,,
12/1/15 9:32:26 AM CST,0,0,,,0,0,
12/1/15 9:36:18 AM CST,,,,,,,1
12/1/15 9:40:18 AM CST,1,1,,,,,
12/1/15 9:45:14 AM CST,,,,,,,0
12/1/15 9:51:07 AM CST,,,,,1,1,
12/1/15 8:10:27 PM CST,,,,,0,0,
12/1/15 8:24:22 PM CST,0,0,,,,,
12/1/15 8:40:52 PM CST,1,1,1,1,,,
12/1/15 9:36:18 PM CST,,,0,0,,,
12/1/15 9:56:23 PM CST,,,1,1,,,
12/1/15 10:36:15 PM CST,0,0,0,0,,,
12/1/15 10:45:42 PM CST,,,,,,,1
12/2/15 1:03:31 AM CST,,,,,,,0
12/2/15 2:05:57 AM CST,,,,,,,1
12/2/15 3:29:53 AM CST,,,,,,,0
12/2/15 4:35:08 AM CST,,,,,,,1
12/2/15 7:21:12 AM CST,,,,,,,0
12/2/15 7:30:48 AM CST,1,1,,,,,
12/2/15 7:36:33 AM CST,,,1,1,,,
12/2/15 9:40:49 PM CST,,,0,0,,,
12/2/15 10:02:19 PM CST,,,,,1,1,
12/2/15 10:36:14 PM CST,0,0,,,0,0,
12/2/15 10:45:44 PM CST,,,,,,,1
12/3/15 1:29:12 AM CST,,,,,,,0
12/3/15 3:11:47 AM CST,,,,,,,1
12/3/15 5:20:17 AM CST,,,,,,,0
12/3/15 6:50:10 AM CST,,,,,,,1
12/3/15 7:21:10 AM CST,,,,,,,0
12/3/15 7:45:34 AM CST,1,1,,,1,1,
12/3/15 8:14:30 AM CST,0,0,,,0,0,
12/3/15 9:00:09 AM CST,1,1,,,1,1,
